image_id,image_path,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category
0000295_01000_d_0000026,D:\Projects\enemy_detection_project\data\images\0000295_01000_d_0000026.jpg,325.0,430.0,101.0,119.0,1.0,9
0000115_00796_d_0000081,D:\Projects\enemy_detection_project\data\images\0000115_00796_d_0000081.jpg,51.0,315.0,12.0,28.0,1.0,1
0000356_01961_d_0000639,D:\Projects\enemy_detection_project\data\images\0000356_01961_d_0000639.jpg,1018.0,165.0,9.0,19.0,1.0,10
0000327_00001_d_0000711,D:\Projects\enemy_detection_project\data\images\0000327_00001_d_0000711.jpg,676.0,25.0,17.0,16.0,1.0,4
0000117_03096_d_0000091,D:\Projects\enemy_detection_project\data\images\0000117_03096_d_0000091.jpg,906.0,217.0,35.0,29.0,1.0,4
0000346_00001_d_0000346,D:\Projects\enemy_detection_project\data\images\0000346_00001_d_0000346.jpg,1204.0,101.0,48.0,28.0,1.0,4
0000277_00201_d_0000540,D:\Projects\enemy_detection_project\data\images\0000277_00201_d_0000540.jpg,831.0,91.0,10.0,10.0,1.0,4
0000356_01765_d_0000638,D:\Projects\enemy_detection_project\data\images\0000356_01765_d_0000638.jpg,165.0,111.0,17.0,15.0,1.0,2
0000295_01000_d_0000026,D:\Projects\enemy_detection_project\data\images\0000295_01000_d_0000026.jpg,919.0,328.0,7.0,20.0,1.0,1
0000086_01954_d_0000005,D:\Projects\enemy_detection_project\data\images\0000086_01954_d_0000005.jpg,46.0,52.0,8.0,19.0,1.0,1
0000276_01201_d_0000513,D:\Projects\enemy_detection_project\data\images\0000276_01201_d_0000513.jpg,639.0,73.0,12.0,10.0,1.0,4
0000271_05201_d_0000398,D:\Projects\enemy_detection_project\data\images\0000271_05201_d_0000398.jpg,728.0,256.0,11.0,21.0,1.0,10
0000335_00981_d_0000048,D:\Projects\enemy_detection_project\data\images\0000335_00981_d_0000048.jpg,917.0,327.0,25.0,19.0,1.0,4
0000295_00600_d_0000024,D:\Projects\enemy_detection_project\data\images\0000295_00600_d_0000024.jpg,717.0,327.0,13.0,8.0,1.0,4
0000330_04201_d_0000821,D:\Projects\enemy_detection_project\data\images\0000330_04201_d_0000821.jpg,493.0,100.0,32.0,31.0,1.0,4
0000364_01177_d_0000799,D:\Projects\enemy_detection_project\data\images\0000364_01177_d_0000799.jpg,616.0,215.0,54.0,27.0,1.0,5
0000001_04527_d_0000008,D:\Projects\enemy_detection_project\data\images\0000001_04527_d_0000008.jpg,973.0,107.0,11.0,23.0,1.0,1
0000291_02201_d_0000879,D:\Projects\enemy_detection_project\data\images\0000291_02201_d_0000879.jpg,96.0,403.0,23.0,49.0,1.0,1
0000213_03920_d_0000243,D:\Projects\enemy_detection_project\data\images\0000213_03920_d_0000243.jpg,463.0,268.0,31.0,31.0,1.0,7
0000277_02601_d_0000552,D:\Projects\enemy_detection_project\data\images\0000277_02601_d_0000552.jpg,858.0,247.0,79.0,38.0,1.0,4
0000323_02601_d_0000645,D:\Projects\enemy_detection_project\data\images\0000323_02601_d_0000645.jpg,872.0,45.0,29.0,15.0,1.0,4
0000280_02401_d_0000624,D:\Projects\enemy_detection_project\data\images\0000280_02401_d_0000624.jpg,340.0,452.0,75.0,71.0,1.0,4
0000356_02353_d_0000641,D:\Projects\enemy_detection_project\data\images\0000356_02353_d_0000641.jpg,761.0,170.0,23.0,14.0,1.0,10
0000194_00625_d_0000122,D:\Projects\enemy_detection_project\data\images\0000194_00625_d_0000122.jpg,428.0,284.0,30.0,36.0,1.0,4
0000213_03478_d_0000242,D:\Projects\enemy_detection_project\data\images\0000213_03478_d_0000242.jpg,703.0,313.0,14.0,32.0,1.0,10
0000154_01601_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_01601_d_0000001.jpg,397.0,228.0,10.0,9.0,1.0,4
0000287_01401_d_0000766,D:\Projects\enemy_detection_project\data\images\0000287_01401_d_0000766.jpg,385.0,516.0,20.0,40.0,1.0,1
0000213_04998_d_0000245,D:\Projects\enemy_detection_project\data\images\0000213_04998_d_0000245.jpg,1006.0,491.0,20.0,32.0,1.0,2
0000295_02000_d_0000031,D:\Projects\enemy_detection_project\data\images\0000295_02000_d_0000031.jpg,679.0,468.0,35.0,34.0,1.0,4
0000330_02801_d_0000814,D:\Projects\enemy_detection_project\data\images\0000330_02801_d_0000814.jpg,1058.0,36.0,12.0,31.0,1.0,1
0000277_02601_d_0000552,D:\Projects\enemy_detection_project\data\images\0000277_02601_d_0000552.jpg,303.0,118.0,5.0,10.0,1.0,1
0000295_02000_d_0000031,D:\Projects\enemy_detection_project\data\images\0000295_02000_d_0000031.jpg,744.0,384.0,27.0,25.0,1.0,4
0000301_01201_d_0000162,D:\Projects\enemy_detection_project\data\images\0000301_01201_d_0000162.jpg,583.0,147.0,5.0,14.0,1.0,3
0000194_00399_d_0000121,D:\Projects\enemy_detection_project\data\images\0000194_00399_d_0000121.jpg,433.0,203.0,7.0,10.0,1.0,10
0000330_00401_d_0000802,D:\Projects\enemy_detection_project\data\images\0000330_00401_d_0000802.jpg,1117.0,385.0,16.0,39.0,1.0,1
0000244_04400_d_0000010,D:\Projects\enemy_detection_project\data\images\0000244_04400_d_0000010.jpg,255.0,69.0,7.0,9.0,1.0,10
0000194_01192_d_0000125,D:\Projects\enemy_detection_project\data\images\0000194_01192_d_0000125.jpg,409.0,276.0,12.0,18.0,1.0,2
0000001_07999_d_0000012,D:\Projects\enemy_detection_project\data\images\0000001_07999_d_0000012.jpg,828.0,60.0,59.0,41.0,1.0,4
0000069_00713_d_0000003,D:\Projects\enemy_detection_project\data\images\0000069_00713_d_0000003.jpg,775.0,55.0,21.0,56.0,1.0,1
0000295_01200_d_0000027,D:\Projects\enemy_detection_project\data\images\0000295_01200_d_0000027.jpg,623.0,192.0,7.0,6.0,1.0,4
0000271_06601_d_0000405,D:\Projects\enemy_detection_project\data\images\0000271_06601_d_0000405.jpg,475.0,138.0,58.0,28.0,1.0,4
0000001_02999_d_0000005,D:\Projects\enemy_detection_project\data\images\0000001_02999_d_0000005.jpg,783.0,104.0,10.0,19.0,1.0,2
0000213_03920_d_0000243,D:\Projects\enemy_detection_project\data\images\0000213_03920_d_0000243.jpg,1289.0,444.0,24.0,52.0,1.0,1
0000194_00399_d_0000121,D:\Projects\enemy_detection_project\data\images\0000194_00399_d_0000121.jpg,391.0,148.0,21.0,17.0,1.0,4
0000001_05249_d_0000009,D:\Projects\enemy_detection_project\data\images\0000001_05249_d_0000009.jpg,445.0,249.0,75.0,50.0,1.0,4
0000289_06401_d_0000843,D:\Projects\enemy_detection_project\data\images\0000289_06401_d_0000843.jpg,643.0,87.0,9.0,17.0,1.0,2
0000335_04117_d_0000064,D:\Projects\enemy_detection_project\data\images\0000335_04117_d_0000064.jpg,1040.0,393.0,24.0,51.0,1.0,1
0000277_03201_d_0000554,D:\Projects\enemy_detection_project\data\images\0000277_03201_d_0000554.jpg,130.0,54.0,5.0,14.0,1.0,1
0000215_00000_d_0000256,D:\Projects\enemy_detection_project\data\images\0000215_00000_d_0000256.jpg,383.0,186.0,26.0,15.0,1.0,10
0000249_00603_d_0000003,D:\Projects\enemy_detection_project\data\images\0000249_00603_d_0000003.jpg,632.0,215.0,10.0,6.0,1.0,4
0000333_02353_d_0000013,D:\Projects\enemy_detection_project\data\images\0000333_02353_d_0000013.jpg,804.0,148.0,6.0,9.0,1.0,1
0000263_02401_d_0000179,D:\Projects\enemy_detection_project\data\images\0000263_02401_d_0000179.jpg,778.0,265.0,148.0,66.0,1.0,4
0000356_02157_d_0000640,D:\Projects\enemy_detection_project\data\images\0000356_02157_d_0000640.jpg,574.0,179.0,71.0,27.0,1.0,4
0000215_02319_d_0000261,D:\Projects\enemy_detection_project\data\images\0000215_02319_d_0000261.jpg,542.0,361.0,37.0,26.0,1.0,10
0000295_00600_d_0000024,D:\Projects\enemy_detection_project\data\images\0000295_00600_d_0000024.jpg,1059.0,521.0,10.0,15.0,1.0,10
0000291_00401_d_0000870,D:\Projects\enemy_detection_project\data\images\0000291_00401_d_0000870.jpg,587.0,154.0,6.0,10.0,1.0,1
0000289_02201_d_0000822,D:\Projects\enemy_detection_project\data\images\0000289_02201_d_0000822.jpg,558.0,108.0,155.0,159.0,1.0,4
0000276_03801_d_0000526,D:\Projects\enemy_detection_project\data\images\0000276_03801_d_0000526.jpg,653.0,234.0,14.0,11.0,1.0,4
0000213_05745_d_0000247,D:\Projects\enemy_detection_project\data\images\0000213_05745_d_0000247.jpg,976.0,13.0,34.0,33.0,1.0,4
0000244_04400_d_0000010,D:\Projects\enemy_detection_project\data\images\0000244_04400_d_0000010.jpg,306.0,216.0,73.0,61.0,1.0,6
0000335_02745_d_0000057,D:\Projects\enemy_detection_project\data\images\0000335_02745_d_0000057.jpg,927.0,391.0,11.0,35.0,1.0,1
0000153_00401_d_0000001,D:\Projects\enemy_detection_project\data\images\0000153_00401_d_0000001.jpg,66.0,303.0,82.0,49.0,1.0,4
0000103_02964_d_0000030,D:\Projects\enemy_detection_project\data\images\0000103_02964_d_0000030.jpg,581.0,0.0,238.0,64.0,1.0,4
0000330_00401_d_0000802,D:\Projects\enemy_detection_project\data\images\0000330_00401_d_0000802.jpg,871.0,183.0,20.0,27.0,1.0,6
0000276_02801_d_0000521,D:\Projects\enemy_detection_project\data\images\0000276_02801_d_0000521.jpg,389.0,260.0,56.0,22.0,1.0,4
0000280_00001_d_0000612,D:\Projects\enemy_detection_project\data\images\0000280_00001_d_0000612.jpg,948.0,223.0,81.0,39.0,1.0,4
0000323_02601_d_0000645,D:\Projects\enemy_detection_project\data\images\0000323_02601_d_0000645.jpg,786.0,36.0,27.0,12.0,1.0,4
0000295_00600_d_0000024,D:\Projects\enemy_detection_project\data\images\0000295_00600_d_0000024.jpg,1075.0,487.0,8.0,18.0,1.0,1
0000360_00981_d_0000718,D:\Projects\enemy_detection_project\data\images\0000360_00981_d_0000718.jpg,1101.0,253.0,19.0,30.0,1.0,2
0000295_01400_d_0000028,D:\Projects\enemy_detection_project\data\images\0000295_01400_d_0000028.jpg,611.0,222.0,18.0,4.0,0.0,0
0000280_01201_d_0000618,D:\Projects\enemy_detection_project\data\images\0000280_01201_d_0000618.jpg,703.0,137.0,6.0,18.0,1.0,1
0000277_04401_d_0000560,D:\Projects\enemy_detection_project\data\images\0000277_04401_d_0000560.jpg,416.0,67.0,40.0,24.0,1.0,5
0000333_03529_d_0000019,D:\Projects\enemy_detection_project\data\images\0000333_03529_d_0000019.jpg,561.0,14.0,8.0,12.0,1.0,2
0000271_02401_d_0000385,D:\Projects\enemy_detection_project\data\images\0000271_02401_d_0000385.jpg,578.0,354.0,47.0,68.0,1.0,4
0000291_01001_d_0000873,D:\Projects\enemy_detection_project\data\images\0000291_01001_d_0000873.jpg,484.0,60.0,23.0,18.0,1.0,4
0000249_02073_d_0000007,D:\Projects\enemy_detection_project\data\images\0000249_02073_d_0000007.jpg,471.0,198.0,2.0,4.0,1.0,10
0000271_06201_d_0000403,D:\Projects\enemy_detection_project\data\images\0000271_06201_d_0000403.jpg,790.0,271.0,41.0,40.0,1.0,4
0000280_00801_d_0000616,D:\Projects\enemy_detection_project\data\images\0000280_00801_d_0000616.jpg,629.0,71.0,12.0,15.0,1.0,9
0000291_01801_d_0000877,D:\Projects\enemy_detection_project\data\images\0000291_01801_d_0000877.jpg,651.0,113.0,65.0,33.0,1.0,4
0000117_01731_d_0000089,D:\Projects\enemy_detection_project\data\images\0000117_01731_d_0000089.jpg,1140.0,290.0,15.0,50.0,1.0,1
0000280_02201_d_0000623,D:\Projects\enemy_detection_project\data\images\0000280_02201_d_0000623.jpg,900.0,347.0,52.0,40.0,1.0,4
0000316_01601_d_0000527,D:\Projects\enemy_detection_project\data\images\0000316_01601_d_0000527.jpg,931.0,389.0,112.0,63.0,1.0,4
0000327_01001_d_0000716,D:\Projects\enemy_detection_project\data\images\0000327_01001_d_0000716.jpg,683.0,49.0,6.0,15.0,1.0,1
0000249_02900_d_0000009,D:\Projects\enemy_detection_project\data\images\0000249_02900_d_0000009.jpg,705.0,304.0,5.0,15.0,1.0,1
0000194_00200_d_0000120,D:\Projects\enemy_detection_project\data\images\0000194_00200_d_0000120.jpg,488.0,343.0,11.0,27.0,1.0,10
0000335_02745_d_0000057,D:\Projects\enemy_detection_project\data\images\0000335_02745_d_0000057.jpg,636.0,66.0,3.0,5.0,1.0,10
0000280_01601_d_0000620,D:\Projects\enemy_detection_project\data\images\0000280_01601_d_0000620.jpg,198.0,575.0,56.0,36.0,1.0,10
0000086_01084_d_0000003,D:\Projects\enemy_detection_project\data\images\0000086_01084_d_0000003.jpg,307.0,37.0,5.0,11.0,1.0,1
0000330_01801_d_0000809,D:\Projects\enemy_detection_project\data\images\0000330_01801_d_0000809.jpg,385.0,28.0,31.0,30.0,1.0,4
0000280_02601_d_0000625,D:\Projects\enemy_detection_project\data\images\0000280_02601_d_0000625.jpg,522.0,479.0,66.0,77.0,1.0,4
0000249_00235_d_0000002,D:\Projects\enemy_detection_project\data\images\0000249_00235_d_0000002.jpg,525.0,224.0,3.0,6.0,1.0,2
0000335_06665_d_0000077,D:\Projects\enemy_detection_project\data\images\0000335_06665_d_0000077.jpg,624.0,360.0,57.0,86.0,1.0,8
0000296_00601_d_0000038,D:\Projects\enemy_detection_project\data\images\0000296_00601_d_0000038.jpg,995.0,501.0,166.0,77.0,1.0,4
0000276_02601_d_0000520,D:\Projects\enemy_detection_project\data\images\0000276_02601_d_0000520.jpg,1140.0,262.0,99.0,34.0,1.0,6
0000277_04401_d_0000560,D:\Projects\enemy_detection_project\data\images\0000277_04401_d_0000560.jpg,406.0,88.0,58.0,22.0,1.0,4
0000327_04001_d_0000731,D:\Projects\enemy_detection_project\data\images\0000327_04001_d_0000731.jpg,769.0,235.0,7.0,21.0,1.0,1
0000280_00001_d_0000612,D:\Projects\enemy_detection_project\data\images\0000280_00001_d_0000612.jpg,303.0,457.0,38.0,54.0,1.0,10
0000287_02201_d_0000770,D:\Projects\enemy_detection_project\data\images\0000287_02201_d_0000770.jpg,741.0,444.0,49.0,32.0,1.0,4
0000295_02000_d_0000031,D:\Projects\enemy_detection_project\data\images\0000295_02000_d_0000031.jpg,380.0,291.0,37.0,16.0,1.0,4
0000244_02000_d_0000005,D:\Projects\enemy_detection_project\data\images\0000244_02000_d_0000005.jpg,494.0,217.0,3.0,5.0,1.0,10
0000117_00112_d_0000087,D:\Projects\enemy_detection_project\data\images\0000117_00112_d_0000087.jpg,308.0,129.0,12.0,25.0,1.0,1
0000330_01601_d_0000808,D:\Projects\enemy_detection_project\data\images\0000330_01601_d_0000808.jpg,490.0,81.0,11.0,12.0,1.0,4
0000295_01200_d_0000027,D:\Projects\enemy_detection_project\data\images\0000295_01200_d_0000027.jpg,448.0,285.0,5.0,14.0,1.0,1
0000327_00401_d_0000713,D:\Projects\enemy_detection_project\data\images\0000327_00401_d_0000713.jpg,569.0,110.0,6.0,22.0,1.0,1
0000193_01705_d_0000112,D:\Projects\enemy_detection_project\data\images\0000193_01705_d_0000112.jpg,146.0,212.0,11.0,15.0,1.0,10
0000356_01765_d_0000638,D:\Projects\enemy_detection_project\data\images\0000356_01765_d_0000638.jpg,753.0,207.0,11.0,26.0,1.0,2
0000253_00001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000253_00001_d_0000001.jpg,142.0,138.0,12.0,21.0,1.0,4
0000360_04117_d_0000734,D:\Projects\enemy_detection_project\data\images\0000360_04117_d_0000734.jpg,189.0,585.0,303.0,153.0,1.0,4
0000330_01601_d_0000808,D:\Projects\enemy_detection_project\data\images\0000330_01601_d_0000808.jpg,1097.0,235.0,7.0,20.0,1.0,1
0000327_03201_d_0000727,D:\Projects\enemy_detection_project\data\images\0000327_03201_d_0000727.jpg,617.0,126.0,14.0,7.0,1.0,4
0000213_02500_d_0000240,D:\Projects\enemy_detection_project\data\images\0000213_02500_d_0000240.jpg,710.0,38.0,11.0,10.0,1.0,4
0000271_05601_d_0000400,D:\Projects\enemy_detection_project\data\images\0000271_05601_d_0000400.jpg,964.0,153.0,16.0,12.0,1.0,10
0000291_03201_d_0000884,D:\Projects\enemy_detection_project\data\images\0000291_03201_d_0000884.jpg,541.0,401.0,69.0,76.0,1.0,4
0000271_03001_d_0000387,D:\Projects\enemy_detection_project\data\images\0000271_03001_d_0000387.jpg,782.0,0.0,24.0,14.0,1.0,5
0000291_00201_d_0000869,D:\Projects\enemy_detection_project\data\images\0000291_00201_d_0000869.jpg,624.0,547.0,16.0,20.0,1.0,5
0000291_04201_d_0000889,D:\Projects\enemy_detection_project\data\images\0000291_04201_d_0000889.jpg,818.0,217.0,47.0,67.0,1.0,5
0000291_04401_d_0000890,D:\Projects\enemy_detection_project\data\images\0000291_04401_d_0000890.jpg,193.0,471.0,53.0,67.0,1.0,7
0000287_00001_d_0000759,D:\Projects\enemy_detection_project\data\images\0000287_00001_d_0000759.jpg,549.0,190.0,8.0,16.0,1.0,10
0000273_05601_d_0000466,D:\Projects\enemy_detection_project\data\images\0000273_05601_d_0000466.jpg,905.0,249.0,47.0,24.0,1.0,4
0000289_05001_d_0000836,D:\Projects\enemy_detection_project\data\images\0000289_05001_d_0000836.jpg,350.0,34.0,30.0,22.0,0.0,0
0000215_00000_d_0000256,D:\Projects\enemy_detection_project\data\images\0000215_00000_d_0000256.jpg,460.0,346.0,75.0,47.0,1.0,4
0000295_02900_d_0000034,D:\Projects\enemy_detection_project\data\images\0000295_02900_d_0000034.jpg,835.0,195.0,6.0,11.0,1.0,1
0000155_00801_d_0000001,D:\Projects\enemy_detection_project\data\images\0000155_00801_d_0000001.jpg,285.0,190.0,7.0,16.0,1.0,2
0000287_01801_d_0000768,D:\Projects\enemy_detection_project\data\images\0000287_01801_d_0000768.jpg,226.0,646.0,79.0,73.0,1.0,4
0000116_01059_d_0000085,D:\Projects\enemy_detection_project\data\images\0000116_01059_d_0000085.jpg,491.0,206.0,5.0,12.0,1.0,10
0000215_02319_d_0000261,D:\Projects\enemy_detection_project\data\images\0000215_02319_d_0000261.jpg,546.0,305.0,85.0,57.0,1.0,4
0000193_02606_d_0000117,D:\Projects\enemy_detection_project\data\images\0000193_02606_d_0000117.jpg,484.0,285.0,9.0,19.0,1.0,10
0000271_06401_d_0000404,D:\Projects\enemy_detection_project\data\images\0000271_06401_d_0000404.jpg,554.0,60.0,42.0,20.0,1.0,4
0000242_01475_d_0000007,D:\Projects\enemy_detection_project\data\images\0000242_01475_d_0000007.jpg,451.0,349.0,93.0,101.0,1.0,4
0000291_03201_d_0000884,D:\Projects\enemy_detection_project\data\images\0000291_03201_d_0000884.jpg,936.0,68.0,24.0,14.0,1.0,5
0000081_00000_d_0000001,D:\Projects\enemy_detection_project\data\images\0000081_00000_d_0000001.jpg,257.0,242.0,17.0,23.0,1.0,2
0000162_01058_d_0000001,D:\Projects\enemy_detection_project\data\images\0000162_01058_d_0000001.jpg,478.0,181.0,6.0,11.0,1.0,2
0000356_00589_d_0000632,D:\Projects\enemy_detection_project\data\images\0000356_00589_d_0000632.jpg,542.0,58.0,14.0,22.0,1.0,4
0000001_08414_d_0000013,D:\Projects\enemy_detection_project\data\images\0000001_08414_d_0000013.jpg,237.0,347.0,52.0,38.0,1.0,10
0000001_05499_d_0000010,D:\Projects\enemy_detection_project\data\images\0000001_05499_d_0000010.jpg,1010.0,201.0,77.0,38.0,1.0,4
0000271_06801_d_0000406,D:\Projects\enemy_detection_project\data\images\0000271_06801_d_0000406.jpg,284.0,417.0,19.0,39.0,1.0,1
0000360_00785_d_0000717,D:\Projects\enemy_detection_project\data\images\0000360_00785_d_0000717.jpg,607.0,88.0,9.0,12.0,1.0,10
0000244_03500_d_0000008,D:\Projects\enemy_detection_project\data\images\0000244_03500_d_0000008.jpg,835.0,394.0,14.0,17.0,1.0,2
0000249_00603_d_0000003,D:\Projects\enemy_detection_project\data\images\0000249_00603_d_0000003.jpg,593.0,206.0,8.0,8.0,1.0,5
0000327_02801_d_0000725,D:\Projects\enemy_detection_project\data\images\0000327_02801_d_0000725.jpg,497.0,39.0,26.0,35.0,1.0,5
0000154_00801_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_00801_d_0000001.jpg,451.0,216.0,8.0,7.0,1.0,4
0000273_05601_d_0000466,D:\Projects\enemy_detection_project\data\images\0000273_05601_d_0000466.jpg,408.0,230.0,34.0,19.0,1.0,4
0000327_01401_d_0000718,D:\Projects\enemy_detection_project\data\images\0000327_01401_d_0000718.jpg,754.0,106.0,3.0,14.0,1.0,1
0000193_02029_d_0000114,D:\Projects\enemy_detection_project\data\images\0000193_02029_d_0000114.jpg,537.0,346.0,13.0,21.0,1.0,10
0000295_01600_d_0000029,D:\Projects\enemy_detection_project\data\images\0000295_01600_d_0000029.jpg,672.0,352.0,27.0,22.0,1.0,4
0000117_00112_d_0000087,D:\Projects\enemy_detection_project\data\images\0000117_00112_d_0000087.jpg,372.0,141.0,102.0,62.0,1.0,4
0000360_00785_d_0000717,D:\Projects\enemy_detection_project\data\images\0000360_00785_d_0000717.jpg,463.0,274.0,17.0,35.0,1.0,2
0000276_00001_d_0000507,D:\Projects\enemy_detection_project\data\images\0000276_00001_d_0000507.jpg,843.0,255.0,11.0,27.0,1.0,1
0000193_02029_d_0000114,D:\Projects\enemy_detection_project\data\images\0000193_02029_d_0000114.jpg,488.0,294.0,16.0,22.0,1.0,10
0000330_00001_d_0000800,D:\Projects\enemy_detection_project\data\images\0000330_00001_d_0000800.jpg,1103.0,517.0,113.0,29.0,1.0,4
0000280_01001_d_0000617,D:\Projects\enemy_detection_project\data\images\0000280_01001_d_0000617.jpg,805.0,169.0,30.0,34.0,1.0,5
0000330_00401_d_0000802,D:\Projects\enemy_detection_project\data\images\0000330_00401_d_0000802.jpg,641.0,52.0,9.0,11.0,1.0,4
0000360_00981_d_0000718,D:\Projects\enemy_detection_project\data\images\0000360_00981_d_0000718.jpg,952.0,282.0,104.0,48.0,1.0,4
0000356_02353_d_0000641,D:\Projects\enemy_detection_project\data\images\0000356_02353_d_0000641.jpg,841.0,238.0,7.0,23.0,1.0,2
0000291_04401_d_0000890,D:\Projects\enemy_detection_project\data\images\0000291_04401_d_0000890.jpg,991.0,314.0,82.0,154.0,1.0,6
0000280_01201_d_0000618,D:\Projects\enemy_detection_project\data\images\0000280_01201_d_0000618.jpg,1056.0,155.0,6.0,20.0,1.0,1
0000280_02001_d_0000622,D:\Projects\enemy_detection_project\data\images\0000280_02001_d_0000622.jpg,664.0,162.0,4.0,8.0,1.0,2
0000271_02601_d_0000386,D:\Projects\enemy_detection_project\data\images\0000271_02601_d_0000386.jpg,773.0,270.0,74.0,52.0,1.0,4
0000360_02353_d_0000725,D:\Projects\enemy_detection_project\data\images\0000360_02353_d_0000725.jpg,373.0,323.0,18.0,39.0,1.0,10
0000312_04201_d_0000435,D:\Projects\enemy_detection_project\data\images\0000312_04201_d_0000435.jpg,252.0,17.0,12.0,24.0,1.0,1
